256
10,25,inf,7,95,45,inf,inf,99,inf,7,12,inf,71,inf,43,inf,inf,71,95,65,inf,49,inf,64,inf,inf,inf,inf,inf,64,27,14,inf,98,56,inf,inf,8,8,37,inf,73,inf,18,24,36,85,inf,43,40,90,inf,83,inf,61,35,inf,1,inf,70,86,inf,100,6,inf,89,inf,16,35,27,inf,60,inf,inf,inf,inf,inf,93,inf,40,3,inf,26,inf,5,inf,91,35,61,inf,75,inf,69,inf,inf,12,25,70,36,inf,inf,inf,17,inf,77,15,25,31,50,inf,inf,inf,56,inf,88,28,72,inf,42,36,inf,inf,90,inf,inf,inf,inf,inf,inf,inf,inf,59,25,49,inf,inf,29,61,60,71,inf,inf,inf,27,inf,37,70,inf,inf,inf,10,inf,inf,10,25,inf,inf,inf,77,inf,inf,35,62,inf,41,81,inf,inf,inf,15,inf,30,inf,29,inf,inf,54,inf,inf,65,86,30,53,inf,30,68,2,37,inf,inf,75,inf,inf,inf,inf,inf,inf,inf,12,0,inf,10,inf,inf,6,inf,60,inf,71,100,63,inf,71,50,42,97,56,93,91,34,3,inf,39,inf,25,15,inf,27,inf,16,90,inf,79,92,33,inf,inf,28,inf,inf,14,inf,46,inf,inf,inf,82,72,75,inf,inf,inf,90,69,21
76,inf,93,inf,inf,100,15,55,inf,19,inf,79,55,inf,inf,inf,38,93,inf,inf,73,inf,99,inf,37,inf,88,inf,inf,82,inf,36,7,inf,9,inf,26,38,16,47,58,inf,44,inf,67,44,52,inf,inf,64,16,1,inf,38,78,54,85,inf,inf,inf,inf,inf,inf,12,inf,inf,inf,inf,inf,6,14,inf,inf,3,inf,inf,inf,inf,76,57,inf,15,inf,inf,8,79,inf,inf,68,inf,inf,inf,inf,inf,inf,inf,24,inf,65,inf,35,inf,55,63,inf,inf,10,13,39,70,inf,inf,inf,41,87,61,14,inf,inf,2,inf,86,52,6,11,inf,76,inf,inf,86,49,inf,22,inf,inf,inf,inf,inf,44,20,100,11,inf,inf,94,inf,inf,37,7,inf,80,inf,2,inf,inf,inf,32,inf,89,95,inf,inf,inf,inf,inf,inf,92,17,inf,21,inf,inf,inf,41,inf,59,8,52,inf,80,96,inf,inf,inf,inf,inf,30,81,99,inf,59,21,15,inf,10,inf,17,inf,88,inf,94,0,inf,inf,inf,95,inf,inf,10,8,90,inf,48,69,inf,45,75,inf,inf,1,inf,inf,35,8,63,inf,87,30,inf,63,inf,17,inf,inf,inf,inf,81,83,42,inf,88,inf,inf,inf,inf,59,inf,86,inf,inf,15,55,55,inf,53,97
inf,inf,inf,74,inf,98,inf,inf,inf,inf,inf,76,inf,inf,inf,91,56,73,72,69,inf,inf,10,inf,inf,41,9,25,inf,inf,inf,2,16,44,34,inf,37,inf,inf,30,41,60,inf,34,inf,inf,inf,inf,16,inf,34,inf,inf,inf,inf,inf,65,inf,inf,inf,inf,44,inf,inf,60,11,3,74,96,89,inf,inf,inf,inf,20,81,87,inf,inf,74,86,87,inf,inf,67,12,24,13,88,inf,inf,inf,63,inf,inf,inf,inf,35,inf,inf,inf,12,54,inf,inf,inf,inf,76,inf,inf,56,75,inf,inf,inf,inf,inf,71,97,41,inf,29,inf,4,48,inf,inf,33,inf,86,71,inf,59,13,inf,60,inf,inf,93,84,48,inf,75,inf,47,67,11,inf,39,45,inf,5,inf,94,36,inf,70,inf,inf,inf,78,inf,inf,67,63,66,inf,50,97,85,30,57,80,inf,inf,inf,62,74,21,13,inf,9,inf,inf,19,inf,97,34,50,inf,29,46,66,inf,26,65,inf,inf,31,56,66,inf,0,inf,inf,72,38,6,23,inf,11,inf,inf,89,50,inf,inf,84,inf,inf,inf,inf,inf,inf,18,88,71,97,20,33,inf,39,inf,10,inf,17,89,inf,56,inf,46,54,92,inf,inf,inf,inf,inf,49,84,81,31,84,inf,83,84
inf,inf,inf,inf,inf,64,22,46,2,inf,2,inf,14,inf,41,38,inf,inf,36,33,inf,inf,12,inf,82,inf,42,inf,84,inf,inf,19,21,11,inf,17,inf,60,69,inf,33,inf,inf,27,inf,inf,84,inf,inf,inf,63,inf,inf,8,78,84,4,inf,inf,inf,inf,45,33,inf,95,inf,inf,inf,47,inf,inf,inf,inf,68,inf,26,50,1,55,56,29,inf,68,30,inf,inf,inf,10,inf,34,47,64,inf,2,88,58,inf,32,inf,inf,inf,inf,63,47,20,80,inf,36,52,96,inf,inf,27,28,inf,inf,inf,inf,22,inf,31,inf,inf,inf,inf,inf,inf,63,inf,inf,inf,inf,inf,53,inf,62,37,85,20,72,inf,3,inf,inf,51,inf,75,inf,inf,inf,69,inf,inf,25,65,28,53,inf,78,56,inf,70,87,inf,inf,inf,inf,inf,inf,inf,77,inf,53,inf,inf,24,inf,33,inf,inf,inf,49,inf,27,inf,inf,inf,8,42,inf,9,93,inf,inf,78,inf,70,inf,inf,inf,inf,37,50,0,2,48,inf,inf,inf,inf,57,inf,85,48,29,34,43,inf,52,inf,inf,43,85,79,78,33,5,inf,inf,90,inf,41,65,13,inf,59,inf,91,inf,inf,inf,inf,6,45,inf,inf,inf,22,47,inf,inf,31,40,62,inf,88
inf,74,18,52,45,57,72,inf,inf,inf,inf,51,inf,inf,7,inf,12,inf,inf,93,inf,inf,87,88,43,inf,89,inf,9,25,inf,40,inf,inf,inf,4,inf,inf,inf,inf,inf,inf,6,59,18,74,83,inf,47,inf,95,33,1,21,54,inf,inf,8,inf,inf,87,54,inf,inf,33,inf,88,65,inf,inf,inf,36,62,38,inf,inf,inf,17,inf,11,67,inf,4,96,19,45,80,inf,inf,inf,inf,56,inf,35,inf,51,inf,36,8,inf,inf,63,inf,55,62,61,inf,inf,33,2,89,inf,inf,inf,inf,39,21,inf,inf,inf,inf,78,27,53,inf,44,25,inf,inf,31,33,27,17,inf,inf,6,inf,inf,77,inf,85,inf,inf,inf,65,inf,1,inf,inf,inf,22,39,inf,60,inf,inf,97,inf,51,70,inf,12,54,5,inf,22,35,inf,inf,40,inf,66,inf,inf,99,inf,inf,inf,83,inf,20,29,43,inf,inf,inf,79,25,2,81,64,inf,60,inf,67,inf,inf,inf,89,85,43,63,31,16,0,inf,inf,53,12,inf,4,inf,inf,55,inf,inf,inf,inf,inf,inf,6,inf,13,66,inf,41,77,inf,inf,5,43,inf,inf,42,28,82,65,inf,6,inf,76,90,92,49,18,inf,11,inf,37,inf,inf,inf,19,4,inf,68
9,81,inf,inf,inf,24,inf,8,36,inf,64,inf,78,inf,68,53,65,61,64,inf,inf,inf,inf,inf,16,43,94,inf,71,84,inf,inf,inf,inf,92,inf,23,72,inf,inf,inf,inf,42,79,10,37,2,79,inf,inf,72,inf,inf,59,inf,37,63,95,inf,inf,63,57,53,inf,inf,73,50,inf,inf,25,69,42,inf,14,inf,18,inf,inf,inf,95,inf,30,53,8,57,89,inf,inf,86,32,21,inf,inf,inf,21,inf,inf,66,inf,inf,93,1,inf,74,inf,inf,inf,47,78,46,inf,inf,inf,inf,inf,89,31,inf,inf,78,62,85,inf,4,95,49,inf,inf,inf,inf,inf,48,53,inf,inf,inf,inf,inf,inf,inf,13,61,14,inf,inf,71,74,32,inf,inf,inf,inf,inf,inf,20,82,inf,inf,51,9,76,inf,inf,inf,inf,inf,14,26,inf,69,16,84,inf,inf,10,40,inf,inf,47,39,inf,inf,14,inf,33,31,68,inf,inf,37,34,inf,inf,inf,98,52,92,inf,53,4,inf,inf,61,5,inf,0,68,67,inf,59,inf,87,22,inf,inf,inf,12,79,inf,inf,inf,87,84,28,7,51,18,26,87,inf,inf,67,1,inf,62,93,inf,inf,16,42,16,inf,16,64,inf,inf,64,inf,inf,32,5,inf,inf,60,inf,inf
82,inf,34,inf,inf,inf,inf,inf,95,inf,45,inf,inf,inf,inf,inf,inf,inf,74,2,37,inf,36,54,inf,76,inf,inf,96,inf,91,34,inf,inf,inf,inf,79,inf,inf,inf,39,95,inf,17,inf,2,98,98,86,inf,44,82,inf,inf,inf,inf,24,90,21,69,inf,54,71,98,inf,38,71,26,20,inf,44,inf,6,55,inf,62,55,20,69,inf,inf,inf,inf,80,inf,inf,inf,inf,90,inf,42,inf,inf,57,inf,inf,31,15,inf,26,inf,97,9,inf,inf,inf,16,inf,inf,24,21,inf,61,inf,inf,inf,inf,inf,77,42,inf,inf,inf,inf,inf,inf,48,36,inf,inf,91,inf,inf,inf,78,43,inf,inf,inf,8,inf,inf,29,14,28,89,21,60,61,70,11,inf,inf,inf,inf,50,48,inf,inf,87,68,34,40,inf,50,99,inf,inf,inf,inf,29,44,83,inf,inf,inf,61,inf,inf,inf,inf,35,16,inf,inf,29,inf,46,inf,inf,inf,55,49,inf,inf,4,inf,inf,30,inf,inf,43,inf,inf,inf,inf,0,64,inf,58,13,17,76,90,inf,inf,49,inf,inf,85,98,inf,35,17,inf,21,inf,57,inf,21,41,5,inf,inf,inf,inf,inf,10,18,41,inf,inf,inf,inf,94,inf,95,49,4,inf,27,inf,inf,inf,88,28
70,inf,59,inf,inf,inf,inf,64,inf,77,inf,inf,inf,inf,inf,inf,88,99,inf,inf,56,inf,inf,94,inf,inf,49,37,inf,inf,19,49,inf,inf,inf,inf,inf,inf,80,inf,inf,inf,42,74,inf,inf,inf,inf,53,inf,66,inf,inf,inf,inf,96,77,inf,inf,48,28,inf,inf,inf,inf,73,54,57,43,81,47,63,inf,inf,inf,inf,40,69,inf,inf,35,inf,inf,inf,inf,2,97,inf,48,inf,23,inf,13,inf,86,32,inf,1,inf,41,inf,inf,75,inf,inf,42,17,inf,57,inf,inf,18,75,inf,79,inf,inf,48,30,inf,73,inf,inf,35,inf,inf,80,inf,inf,inf,51,inf,inf,88,inf,56,71,42,inf,inf,inf,78,21,47,inf,49,inf,85,inf,71,inf,inf,inf,25,inf,inf,84,81,75,69,66,32,64,inf,inf,36,inf,inf,inf,73,inf,14,75,inf,inf,inf,inf,inf,inf,inf,inf,43,inf,19,67,inf,56,inf,inf,31,inf,inf,100,8,inf,31,100,77,inf,inf,inf,inf,inf,92,16,inf,inf,0,inf,inf,50,65,39,95,7,54,inf,17,inf,15,inf,26,inf,57,inf,40,inf,88,56,inf,inf,59,58,inf,inf,56,43,inf,40,inf,inf,11,inf,inf,inf,inf,1,52,inf,inf,30,42,inf,64,40,inf
16,inf,inf,inf,46,inf,100,inf,67,64,36,8,inf,inf,12,62,inf,inf,29,inf,inf,inf,82,48,inf,inf,inf,inf,52,65,54,inf,88,58,inf,inf,inf,51,92,68,inf,inf,73,inf,71,inf,79,inf,inf,96,65,25,inf,inf,inf,inf,34,96,inf,inf,11,inf,53,inf,35,inf,49,inf,inf,inf,83,69,inf,inf,46,93,75,50,inf,inf,inf,inf,62,inf,inf,inf,inf,68,30,inf,inf,57,inf,30,57,inf,inf,72,inf,inf,19,64,inf,46,91,90,inf,inf,inf,inf,62,78,77,38,24,inf,82,inf,39,99,54,inf,4,55,74,47,inf,35,inf,inf,inf,inf,inf,15,24,inf,61,inf,inf,inf,inf,30,11,inf,69,11,4,inf,49,94,58,13,inf,inf,18,56,inf,83,4,inf,inf,33,inf,inf,inf,inf,inf,inf,72,inf,85,inf,inf,62,9,inf,inf,92,inf,inf,inf,inf,10,inf,inf,inf,34,inf,inf,39,inf,69,25,98,82,23,inf,inf,74,100,inf,inf,27,77,25,13,96,inf,0,inf,inf,inf,95,inf,inf,66,55,95,28,inf,68,inf,inf,inf,100,65,36,56,inf,42,91,77,inf,inf,inf,95,38,inf,83,inf,inf,inf,75,97,47,inf,32,73,35,11,75,inf,inf,inf,inf,9
95,64,inf,inf,inf,52,1,inf,34,inf,inf,inf,58,37,71,inf,6,inf,41,34,22,11,18,inf,inf,inf,48,inf,86,72,56,inf,inf,inf,inf,inf,88,inf,69,inf,75,inf,inf,inf,inf,inf,83,inf,inf,inf,inf,inf,inf,84,14,4,inf,inf,96,inf,5,inf,53,inf,inf,inf,inf,71,67,inf,inf,22,35,67,inf,inf,13,67,inf,76,inf,29,inf,inf,47,50,inf,inf,inf,64,76,inf,inf,77,12,inf,74,inf,inf,40,inf,7,inf,inf,81,inf,inf,54,24,inf,inf,98,60,inf,inf,68,2,inf,93,inf,64,3,68,46,39,inf,19,inf,inf,inf,12,32,inf,84,inf,inf,76,100,86,inf,inf,3,inf,100,inf,inf,78,62,inf,inf,inf,inf,57,64,51,inf,inf,inf,inf,inf,inf,45,inf,66,inf,23,13,inf,inf,inf,inf,4,36,29,19,87,inf,inf,inf,87,83,inf,95,26,91,78,inf,inf,inf,17,52,49,inf,99,inf,23,57,inf,5,inf,inf,70,32,73,97,inf,inf,inf,1,0,inf,inf,inf,37,33,97,inf,inf,75,48,62,92,51,inf,56,58,100,inf,inf,inf,65,inf,inf,inf,inf,inf,72,14,inf,20,5,33,inf,61,inf,37,57,62,20,48,inf,89,inf,inf,inf,30
13,inf,46,71,72,45,84,inf,inf,78,inf,inf,inf,77,inf,58,inf,inf,19,63,63,inf,32,inf,4,71,inf,inf,inf,inf,inf,93,60,inf,inf,inf,2,67,inf,49,inf,inf,inf,60,100,78,13,68,85,94,83,inf,48,40,70,inf,40,9,inf,38,inf,inf,inf,6,inf,29,inf,inf,95,84,26,inf,10,78,inf,inf,inf,3,inf,inf,69,inf,65,inf,inf,80,26,inf,inf,inf,67,inf,7,23,65,inf,inf,79,28,inf,61,inf,50,inf,inf,35,inf,7,42,inf,95,inf,inf,inf,92,inf,75,41,inf,inf,inf,97,10,inf,inf,inf,50,inf,11,inf,inf,inf,inf,inf,60,inf,95,19,inf,inf,70,inf,59,inf,16,5,inf,inf,inf,3,inf,93,inf,51,inf,inf,1,48,43,59,65,47,inf,inf,inf,inf,25,inf,86,inf,inf,inf,inf,41,92,77,inf,60,inf,inf,8,92,inf,inf,28,inf,76,inf,inf,59,85,69,inf,70,inf,inf,54,inf,77,inf,inf,inf,inf,81,inf,16,90,inf,inf,inf,0,inf,inf,inf,inf,inf,inf,75,inf,17,70,46,76,71,69,inf,inf,inf,inf,28,inf,82,inf,inf,inf,inf,39,inf,inf,inf,28,inf,inf,36,inf,95,9,30,9,47,inf,inf,3,66,94,100
41,25,inf,inf,57,inf,75,52,inf,92,inf,inf,44,24,inf,inf,inf,28,15,100,42,inf,9,99,inf,15,inf,inf,13,inf,inf,inf,inf,84,inf,inf,inf,54,30,75,58,inf,11,inf,96,61,73,22,68,62,inf,90,inf,22,56,inf,74,69,inf,inf,1,inf,73,69,inf,58,47,inf,inf,82,inf,10,18,inf,36,inf,inf,inf,inf,inf,52,inf,99,inf,inf,inf,33,inf,66,inf,inf,inf,100,95,inf,42,58,47,inf,36,inf,84,54,21,63,17,78,34,inf,inf,inf,69,inf,inf,16,86,87,inf,inf,31,59,18,inf,inf,inf,42,93,inf,inf,17,inf,36,10,75,67,65,42,39,inf,inf,95,14,97,inf,51,69,inf,inf,inf,inf,inf,inf,inf,41,18,63,78,73,48,81,inf,inf,83,inf,78,inf,inf,inf,inf,inf,99,inf,33,40,52,inf,inf,inf,inf,84,inf,99,81,inf,50,65,inf,inf,92,inf,61,inf,inf,inf,inf,inf,inf,36,inf,63,6,inf,64,inf,inf,62,24,91,inf,86,15,0,29,35,inf,inf,25,90,inf,inf,55,9,89,73,inf,82,inf,inf,82,inf,25,6,inf,inf,82,inf,inf,98,80,inf,inf,13,91,99,25,2,48,32,1,inf,15,inf,98,1,98,91
inf,63,98,inf,52,inf,59,inf,inf,95,86,19,inf,36,inf,8,99,95,23,88,inf,51,inf,34,96,79,65,94,inf,inf,inf,inf,inf,6,inf,59,inf,inf,inf,100,21,inf,21,83,7,inf,100,inf,inf,6,58,inf,19,inf,inf,inf,35,42,inf,inf,inf,inf,25,inf,inf,inf,inf,3,69,5,32,74,77,41,78,82,inf,7,54,34,inf,50,inf,inf,35,inf,inf,inf,inf,22,74,inf,67,inf,24,inf,82,11,27,inf,22,43,46,52,inf,inf,82,inf,inf,43,85,69,inf,36,21,91,inf,inf,inf,inf,17,inf,inf,73,58,61,56,inf,3,22,inf,19,inf,inf,21,inf,29,58,20,24,inf,inf,inf,66,inf,78,inf,43,inf,inf,61,39,inf,inf,inf,59,92,inf,inf,inf,48,inf,inf,98,inf,inf,71,inf,30,31,40,inf,inf,68,inf,99,15,inf,inf,inf,inf,74,36,73,86,23,58,82,inf,inf,23,84,inf,inf,inf,inf,77,49,inf,inf,inf,inf,48,94,92,30,inf,93,71,inf,inf,inf,0,inf,inf,inf,2,13,40,49,inf,inf,inf,28,28,inf,inf,56,94,60,inf,inf,inf,6,inf,64,inf,83,inf,inf,inf,inf,inf,85,inf,inf,inf,inf,inf,15,67,29,inf,inf,inf,inf
inf,inf,inf,inf,74,inf,inf,inf,87,inf,inf,31,inf,inf,35,inf,inf,60,inf,inf,inf,8,inf,inf,16,inf,inf,3,23,27,14,32,38,52,11,89,11,inf,87,62,inf,34,inf,66,68,inf,inf,inf,inf,inf,inf,inf,37,56,42,inf,76,21,inf,inf,inf,28,inf,53,9,inf,82,6,inf,inf,inf,21,30,82,32,62,32,inf,inf,inf,81,34,inf,inf,inf,inf,inf,inf,56,inf,15,inf,61,30,inf,inf,inf,99,95,76,inf,inf,100,23,46,34,inf,inf,inf,inf,9,13,inf,inf,19,inf,63,inf,90,69,44,inf,57,33,72,inf,12,inf,inf,inf,inf,inf,inf,inf,inf,61,58,25,inf,78,inf,76,47,48,inf,96,23,inf,5,inf,98,58,inf,61,inf,40,inf,inf,87,inf,28,inf,inf,61,inf,80,16,94,28,4,74,inf,10,inf,39,52,inf,inf,inf,52,43,30,96,63,inf,68,inf,inf,81,inf,83,inf,88,inf,30,inf,inf,31,53,inf,inf,15,83,inf,68,10,inf,7,inf,31,inf,62,91,0,58,inf,96,inf,inf,inf,85,inf,inf,inf,inf,inf,inf,36,93,inf,18,58,inf,inf,34,22,85,96,inf,69,inf,31,inf,29,15,2,79,inf,inf,96,inf,19,77,54,75,22
inf,22,inf,82,42,23,66,inf,inf,2,inf,40,47,inf,99,inf,inf,inf,inf,99,inf,21,75,76,inf,inf,inf,inf,79,12,inf,inf,16,14,inf,45,inf,86,26,38,76,17,94,8,54,8,20,inf,23,inf,91,88,inf,inf,33,7,13,inf,77,inf,inf,inf,49,inf,inf,94,3,inf,inf,61,inf,inf,inf,19,inf,83,inf,40,89,inf,49,48,inf,92,inf,inf,inf,inf,20,80,2,inf,inf,inf,inf,17,inf,inf,36,8,90,inf,inf,87,91,19,inf,inf,56,inf,53,inf,14,inf,inf,10,inf,inf,inf,inf,4,inf,inf,79,inf,4,inf,34,40,61,inf,inf,44,inf,31,98,6,13,inf,69,73,37,inf,75,63,inf,inf,6,56,45,inf,19,91,inf,39,inf,inf,11,2,inf,inf,71,inf,90,inf,34,39,inf,66,inf,11,81,50,inf,95,inf,59,inf,78,81,17,inf,31,inf,inf,inf,89,25,32,69,43,inf,inf,91,55,31,inf,94,90,inf,inf,42,inf,45,100,inf,33,72,inf,9,97,inf,57,28,0,49,inf,inf,inf,25,inf,inf,48,73,inf,inf,inf,inf,14,99,94,55,66,48,74,70,8,inf,inf,29,49,inf,inf,inf,inf,8,inf,75,51,inf,61,inf,46,43,inf,38
inf,inf,inf,inf,inf,inf,inf,14,56,inf,92,9,85,64,86,2,inf,inf,inf,inf,inf,91,inf,inf,inf,31,inf,30,inf,inf,84,inf,55,42,inf,inf,36,inf,78,3,34,12,27,63,24,23,inf,inf,16,52,10,inf,25,inf,inf,25,inf,inf,inf,inf,26,inf,inf,inf,89,inf,inf,25,inf,inf,inf,89,39,71,57,inf,inf,inf,95,36,inf,inf,93,inf,70,inf,inf,35,17,90,inf,inf,inf,inf,55,inf,98,81,inf,94,inf,71,24,27,inf,40,85,82,36,72,89,93,38,83,71,inf,41,inf,4,92,inf,inf,60,inf,91,20,38,43,98,inf,10,48,inf,inf,18,inf,16,inf,56,inf,inf,56,inf,50,inf,8,inf,17,46,inf,16,13,49,inf,inf,inf,inf,51,97,4,inf,25,76,45,57,20,inf,31,41,37,inf,48,inf,51,3,28,24,inf,25,47,inf,4,inf,inf,inf,inf,98,inf,inf,48,inf,inf,inf,inf,53,inf,89,69,1,inf,inf,19,9,inf,inf,inf,18,12,inf,71,inf,71,26,97,5,0,63,25,81,inf,inf,inf,55,inf,inf,17,inf,inf,inf,inf,33,79,inf,inf,36,inf,inf,inf,12,55,64,82,inf,16,27,inf,47,70,inf,inf,inf,81,55,28,64,inf
52,22,48,82,81,73,inf,1,37,48,inf,inf,92,9,inf,inf,inf,32,73,inf,inf,inf,10,inf,inf,inf,4,48,inf,73,48,inf,77,inf,inf,85,inf,inf,70,inf,inf,15,71,15,100,18,inf,inf,66,6,inf,inf,87,inf,inf,68,57,inf,inf,24,27,inf,inf,inf,23,inf,47,inf,91,inf,inf,inf,80,inf,70,36,88,inf,inf,58,inf,inf,inf,87,54,inf,inf,inf,63,17,16,inf,inf,inf,72,inf,inf,2,inf,inf,89,inf,79,67,98,inf,inf,73,inf,inf,inf,46,36,88,47,inf,15,inf,68,80,66,81,49,95,inf,inf,inf,inf,68,42,inf,inf,inf,29,75,73,72,inf,95,72,inf,inf,22,49,inf,59,inf,inf,86,61,inf,inf,42,51,inf,7,inf,64,inf,22,inf,inf,inf,59,inf,91,15,34,35,inf,40,25,24,inf,21,inf,42,inf,inf,45,15,24,75,inf,inf,74,80,inf,29,inf,46,35,inf,77,91,33,inf,inf,inf,inf,inf,inf,1,52,50,inf,56,57,69,67,inf,inf,inf,inf,inf,inf,0,inf,inf,inf,inf,inf,inf,20,inf,inf,58,inf,97,90,13,28,inf,50,inf,inf,76,28,25,inf,58,inf,55,31,inf,56,92,inf,49,inf,inf,16,77,63,91,60
inf,46,inf,10,57,inf,inf,68,inf,50,87,inf,inf,inf,70,inf,inf,44,inf,61,25,72,100,inf,40,inf,inf,inf,56,100,8,inf,inf,inf,inf,76,43,inf,37,inf,70,inf,83,15,inf,inf,5,inf,inf,inf,77,inf,inf,inf,60,12,inf,inf,46,inf,inf,39,inf,inf,17,94,inf,inf,inf,inf,inf,26,28,59,89,19,23,inf,inf,inf,inf,inf,28,8,8,4,inf,1,44,inf,70,inf,inf,inf,15,inf,73,inf,12,29,inf,inf,inf,inf,6,inf,inf,inf,inf,inf,81,87,inf,inf,95,11,inf,inf,23,39,inf,96,inf,42,66,62,inf,16,59,21,inf,inf,3,inf,inf,inf,52,inf,95,69,48,inf,14,inf,13,inf,40,inf,96,inf,27,57,inf,inf,inf,inf,inf,94,inf,21,91,96,86,inf,7,75,inf,inf,56,inf,33,inf,inf,28,25,inf,47,inf,inf,inf,inf,79,32,inf,inf,30,42,inf,inf,55,inf,49,85,100,inf,inf,inf,inf,inf,inf,inf,42,55,80,inf,39,19,inf,83,inf,16,inf,73,10,inf,25,36,0,inf,69,inf,66,inf,inf,inf,96,91,49,77,inf,inf,41,27,inf,21,82,17,15,inf,75,inf,inf,inf,inf,inf,26,18,inf,85,inf,inf,inf,52,inf,inf,82
84,inf,4,inf,74,91,inf,44,inf,inf,28,inf,inf,21,inf,inf,inf,6,81,inf,55,35,inf,inf,92,98,10,inf,74,inf,inf,11,inf,inf,inf,inf,94,41,43,inf,inf,inf,63,66,4,87,63,95,inf,39,54,inf,inf,inf,76,inf,inf,93,23,42,inf,25,inf,inf,inf,inf,inf,53,80,98,22,97,inf,71,14,inf,inf,inf,55,inf,inf,inf,inf,97,inf,50,inf,inf,88,inf,inf,inf,inf,inf,3,inf,52,89,inf,28,inf,81,89,16,inf,8,36,inf,inf,inf,inf,10,inf,52,inf,inf,inf,4,1,inf,98,inf,inf,34,23,inf,41,87,85,inf,inf,36,2,inf,inf,43,inf,40,23,11,89,inf,27,26,inf,50,inf,inf,7,inf,92,85,inf,inf,67,80,59,inf,82,68,inf,inf,inf,35,61,34,99,17,71,inf,inf,10,inf,inf,53,66,inf,inf,69,inf,74,57,70,76,95,inf,inf,inf,inf,inf,inf,inf,39,43,5,inf,37,51,inf,16,inf,7,80,46,69,92,99,inf,51,inf,95,inf,inf,54,inf,22,78,inf,0,inf,5,inf,inf,82,74,47,inf,inf,69,88,94,inf,inf,8,46,inf,43,16,inf,inf,inf,inf,100,15,inf,inf,inf,84,inf,inf,50,22,inf,inf,inf,inf
inf,89,inf,inf,47,inf,inf,47,inf,inf,inf,inf,inf,23,55,inf,15,inf,43,39,79,28,inf,58,3,inf,96,inf,62,inf,inf,38,26,inf,34,inf,39,4,60,inf,inf,inf,33,67,inf,inf,87,21,inf,86,inf,inf,46,47,70,95,100,76,66,inf,8,inf,5,inf,16,inf,inf,inf,21,44,10,22,inf,76,inf,inf,42,inf,inf,inf,inf,inf,28,inf,31,inf,10,63,inf,8,49,34,40,inf,inf,inf,57,inf,inf,63,51,70,inf,75,78,inf,inf,27,inf,52,10,47,inf,74,inf,45,47,45,inf,90,24,inf,73,65,66,inf,21,inf,inf,79,24,inf,85,78,51,40,inf,28,46,35,44,75,97,35,inf,92,15,inf,inf,2,12,inf,inf,90,inf,67,inf,inf,inf,inf,55,inf,inf,17,inf,52,40,inf,inf,65,inf,inf,inf,inf,78,inf,inf,83,inf,59,60,76,70,inf,31,inf,inf,inf,44,inf,92,5,inf,inf,93,inf,82,inf,64,72,82,inf,100,73,inf,inf,inf,inf,inf,58,37,15,inf,73,96,49,15,97,inf,0,61,inf,inf,67,99,inf,inf,inf,inf,70,inf,inf,inf,inf,inf,inf,49,18,87,inf,66,inf,inf,99,32,57,4,inf,23,44,16,58,inf,88,41,8
45,93,inf,inf,inf,2,38,inf,inf,inf,36,inf,inf,inf,inf,23,66,90,80,30,inf,99,inf,inf,inf,94,inf,77,inf,22,inf,inf,32,13,22,inf,inf,79,inf,30,inf,inf,inf,29,83,inf,59,inf,inf,inf,99,63,inf,24,inf,inf,inf,8,71,inf,inf,77,38,inf,inf,68,76,inf,inf,inf,50,inf,49,inf,inf,inf,inf,inf,18,85,15,inf,7,3,inf,inf,inf,inf,29,14,inf,45,100,inf,inf,inf,inf,53,12,11,inf,inf,inf,23,inf,27,82,55,inf,34,8,73,inf,inf,64,inf,63,inf,inf,12,inf,100,inf,inf,73,26,inf,61,93,inf,97,24,inf,53,40,13,2,23,inf,inf,inf,40,inf,61,32,71,91,14,inf,80,43,inf,inf,91,78,inf,inf,inf,98,27,inf,inf,96,28,89,64,inf,inf,inf,inf,inf,38,73,82,inf,14,51,96,59,inf,63,inf,inf,inf,40,83,inf,25,inf,inf,3,23,20,19,inf,inf,94,100,inf,2,28,inf,inf,80,88,54,91,inf,inf,11,inf,5,21,inf,20,90,inf,95,18,28,0,38,7,67,32,16,inf,86,67,19,53,60,27,inf,inf,21,33,inf,inf,82,40,14,inf,inf,inf,39,47,78,inf,80,inf,93,89,inf,inf,inf
